,y,x
0,-2.116196979955071,0.7944986981418827
1,14.425470014816064,2.230882525640928
2,-0.1589851493463168,1.4550968571081349
3,0.7213930187251136,0.7216438332526636
4,1.2513448830352885,1.1666091200205504
5,2.0960861425963215,1.8642387902014708
6,1.29410159957893,1.7367093147684836
7,1.6583190639996173,1.504842783228842
8,3.2519392763406585,0.2957591934700696
9,2.0471895669991023,1.430040194227673
10,1.2264199724808456,1.5671196690407743
11,0.8635026166447753,0.8279451086649223
12,1.471095059783981,1.7286069084296787
13,0.11795754558634686,1.5103134929986186
14,2.1468586757844204,1.238137265989355
15,1.6890966864062544,1.286247406953862
16,-0.3874846050041756,1.3344343589584757
17,0.9637363104007807,0.7841303199662967
18,-0.5809245800077214,0.4663731375018946
19,0.19430211516885876,0.8262450331639666
20,0.19269756805415406,1.2370735538851767
21,0.8166593343882907,0.8709795106874472
22,0.11411129001132791,1.0051576813530672
23,1.0090548140660274,1.4999143468537022
24,1.2217551009816372,1.411065901121226
25,0.40104224743228173,0.5453896579586992
26,1.0190197792356248,0.8707247800016754
27,2.6838955009209338,1.3900331520393867
28,13.465328160519801,2.249332446845709
29,2.2611189474702473,1.6301954637639904
30,0.63270681156893,0.7795239119864985
31,1.2195316688211881,1.246553531627477
32,1.726070452103086,1.4728274692282588
33,1.3316590607194687,1.0278820761332887
34,12.973250808575987,2.019046577689953
35,1.1886940993106108,0.7023956745591663
36,12.401819114281226,2.1629969822172344
37,0.8261068132070037,-0.10122840752617934
38,0.7132227144580342,1.598759298835418
39,-0.2938094242486184,0.09668144865746364
40,1.4802328967682161,1.6334449258403934
41,2.0605977193170038,1.2817680740709114
42,-0.6374128346372956,1.392127253926849
43,1.7595021320557114,1.3428937923780806
44,0.8877105344682181,-0.2339446792664739
45,1.1016336419202886,1.7398750530966733
46,0.09550609719655678,1.0146004787329794
47,0.4929963545277316,0.18615414712118206
48,0.7049351387718809,1.2224651942311417
49,-0.9188643502173843,0.7738628563128732
50,1.4949215616636904,0.9798650982371424
51,1.286625371844151,1.4150606441355187
52,0.5874981583751034,0.07652817768708786
53,0.4762679114084611,-0.4489307482783582
54,0.3652929454044141,0.45947192418503713
55,0.016334356250695348,0.9982991578313243
56,0.9330389296061733,1.3970804799536014
57,0.2145956340985412,1.1202820254606984
58,0.5612645208874445,0.696848249078189
59,1.1665359560869701,0.9213843635688405
60,0.5355033302898681,1.8734059060283783
61,-1.0293447460141112,0.6089790091298468
62,0.6506531962882673,1.3160717010943324
63,0.8877124284656548,1.4314977510541331
64,0.6198552032397887,1.5141333169477735
65,1.1162601500926683,0.8088052131078887
66,1.9168413966320932,1.196751480827425
67,-0.4507867313725981,0.2274852912553078
68,-0.20572554187312897,1.3826521812900998
69,-0.29348435941988105,1.0593488735007766
70,1.2539179689089401,1.0310671069928028
71,2.32494443234936,1.2961399657482389
72,0.7329775967245575,1.759489577816871
73,0.2359114626704809,1.38716758285363
74,1.1112943674669196,0.5786206360713243
75,1.1751874127428472,0.4689431138033032
76,-0.5001646339496109,0.6043660107158931
77,0.49699990055844645,1.6159923231581046
78,2.182953977410608,1.5245432653782478
79,0.8886672385910896,1.0715433670750567
80,1.5550390332253103,1.4251859591444926
81,12.51652149075649,2.485699938630752
82,2.031169884727408,1.6497296235624972
83,1.2835915115029055,0.3417130016415849
84,0.22996748308892734,0.5792980392186585
85,1.3046932308742802,1.5377614672937245
86,0.00919933410275875,1.7025138515485272
87,1.1470017437905113,1.041824217977172
88,1.2305419328582237,0.8432303141334844
89,12.494604309407373,2.020805517929964
90,-0.8736037545660528,0.8792974919322056
91,1.245804937490249,1.8435810708925526
92,0.06650228746208425,0.4207067144140524
93,1.2787832781042505,0.6033861075583591
94,11.730728984564754,2.030791469985938
95,0.8585814479237435,0.5149813378289123
96,0.5339817624131288,1.3488432825439587
97,3.182923805368929,1.7140670409694212
98,-0.22717748338831623,0.9151700954596347
99,1.0634809153058218,1.8352448405929236
100,0.6508171441890468,0.5460608970390105
101,0.5766147950033762,0.9279087746584206
102,1.6890602386425084,1.2390677389514335
103,-0.5929620785716609,1.5483792792522806
104,14.091838216201916,2.080091834042745
105,-0.257361855772802,1.153046752251161
106,0.978778473967535,1.8499275710755292
107,1.4798128056119926,1.4910304261365948
108,0.5958055328325684,1.363562323203747
109,0.9473322478066797,0.8703863949408001
110,0.8827250487742355,1.5999984643388863
111,1.0878443917042142,0.12183395084624693
112,-0.4646245840664107,1.5702451194334064
113,1.4994474395090074,0.7871569744898065
114,1.4675890378113827,1.4175600891301052
115,1.7690421173461903,1.5873010760703288
116,1.7980113746649051,0.9349977277124273
117,1.211837704194467,1.0085008558784416
118,0.9615060231231592,0.881480723406481
119,0.9070707789483997,1.0871846985197762
120,-0.0702682049403931,0.8969956938597758
121,16.90200581275416,2.906954102006142
122,0.9642790319051122,1.8766885425132542
123,1.5188875227392908,1.574256398905615
124,1.2169910044490275,1.7856150816478058
125,-0.7303057999452827,0.57408404111115
126,0.050674797159064644,1.1623474523909705
127,-0.4237187790856958,0.7989496656331425
128,1.1522210330311362,1.5187869846746438
129,2.5643367042494765,1.999293241820074
130,0.9255489972471257,1.4920818686893322
131,-0.869740229728995,1.10975681809741
132,2.8769860299492014,1.1549485442684766
133,2.230504110049531,1.0344425003722868
134,0.39590655334706887,0.3986682209711939
135,1.9234095615719562,1.1110436686906549
136,0.3668501063898358,0.30297602636964927
137,-0.5923335808556922,1.713408167510741
138,13.70688579842161,2.328091011865721
139,-0.15985077500933298,1.545989540167104
140,3.3942414814065303,1.2302996459350286
141,0.6016558728492285,1.5322908893742915
142,-0.3102316093961972,0.8022804977994733
143,0.8752398691154588,1.142665252194654
144,1.5380768167051606,1.3079905715463178
145,0.08346047433952891,0.24429804710674352
146,0.8071496672767566,1.3741160940589257
147,0.06591977171904073,0.6998378990854017
148,0.8431730570674184,0.9893561648288285
149,1.0656836796850786,1.3480631425496006
150,-1.3418330258796616,1.0076513752044773
151,0.7821151691053821,0.7120548559477672
152,-0.5005394051202772,1.4876810083101755
153,0.30946871878114124,0.08183964541990374
154,1.1320968250852246,0.5790435462350977
155,-1.0124029237834418,0.6713588502733262
156,0.9643053056884583,0.8975610831611791
157,0.9231390390935857,1.321583299786619
